proyecto_id,fecha,autor,categoria,metodo_match,diputado_id,fuente_mandato,bloque,familia,distrito,region,presidencia,gobierno,tipo,dominio,orientacion,saliencia
HCDN140017,2012-08-02,"CARDELLI, JORGE JUSTO",diputado,exacto_vigente,HCDN1152,hcdn,MOVIMIENTO PROYECTO SUR,izquierda_progresista,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN096880,2008-07-02,"BIANCHI, IVANA MARIA",diputado,exacto_vigente,HCDN0964,hcdn,FRENTE JUSTICIA UNION Y LIBERTAD - FREJULI,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN246260,2020-11-12,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,fernandez_2019_2023,no,DECLARACION,A,pro_liberalizacion,explicita
HCDN106750,2009-06-11,"GENEM, AMANDA SUSANA",diputado,exacto_vigente,SUPL_GENEM,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MENDOZA,CUYO,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN121112,2010-11-15,"MICHETTI, MARTA GABRIELA",diputado,exacto_vigente,HCDN1191,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN098070,2008-08-26,"FADEL, PATRICIA SUSANA",diputado,exacto_vigente,HCDN0741,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MENDOZA,CUYO,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN185932,2016-05-16,"GAILLARD, ANA CAROLINA",diputado,exacto_vigente,HCDN1375,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,ENTRE RIOS,PAMPEANA,macri_2015_2019,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN194015,2016-12-14,"RECALDE, HECTOR PEDRO",diputado,exacto_vigente,HCDN0910,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,macri_2015_2019,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN230484,2019-03-28,"FRANCO, JORGE DANIEL",diputado,exacto_vigente,HCDN1480,hcdn,FRENTE DE LA CONCORDIA MISIONERO,provinciales,MISIONES,NEA,macri_2015_2019,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN179505,2015-08-31,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,A,pro_liberalizacion,explicita
HCDN113414,2010-03-16,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN153101,2013-06-26,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN234111,2019-07-11,"DE MENDIGUREN, JOSE IGNACIO",diputado,exacto_vigente,HCDN0668,hcdn,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,peronismo_federal,BUENOS AIRES,PAMPEANA,macri_2015_2019,no,RESOLUCION,A,administrativa_neutra,explicita
HCDN267575,2023-04-17,"LOSPENNATO, SILVIA GABRIELA",diputado,fallback_vigente,HCDN1439,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,fernandez_2019_2023,no,LEY,C,administrativa_neutra,relacionada
HCDN259872,2022-06-28,"PASSO, MARCELA FABIANA",diputado,exacto_vigente,HCDN1460,hcdn,FRENTE DE TODOS,kirchnerismo,BUENOS AIRES,PAMPEANA,fernandez_2019_2023,si,LEY,C,administrativa_neutra,relacionada
HCDN239936,2020-04-29,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,fernandez_2019_2023,no,RESOLUCION,C,administrativa_neutra,explicita
HCDN176604,2015-06-17,"GAILLARD, ANA CAROLINA",diputado,exacto_vigente,HCDN1375,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,ENTRE RIOS,PAMPEANA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN132802,2011-11-24,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN127977,2011-05-24,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN117390,2010-06-19,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN134268,2012-02-13,PARLAMENTARIA MIXTA REVISORA DE CUENTAS,organo,,,,,,,,cfk_2008_2015,,RESOLUCION,C,administrativa_neutra,relacionada
HCDN144945,2012-12-14,"LINARES, MARIA VIRGINIA",diputado,exacto_vigente,HCDN1078,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN279051,2024-10-18,"MORCHIO, FRANCISCO",diputado,exacto_vigente,HCDN3046,hcdn,ENCUENTRO FEDERAL,peronismo_federal,ENTRE RIOS,PAMPEANA,milei_2023_2025,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN147990,2013-02-18,"ATANASOF, ALFREDO NESTOR",diputado,exacto_vigente,HCDN0061,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,B,proteccionista_defensiva,relacionada
HCDN197176,2017-04-07,"LOSPENNATO, SILVIA GABRIELA",diputado,fallback_vigente,HCDN1439,hcdn,UNION PRO,pro,BUENOS AIRES,PAMPEANA,macri_2015_2019,si,LEY,C,administrativa_neutra,relacionada
HCDN263132,2022-09-20,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,fernandez_2019_2023,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN117460,2010-06-23,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN159429,2014-02-28,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,A,administrativa_neutra,explicita
HCDN120492,2010-10-14,"GODOY, RUPERTO EDUARDO",diputado,exacto_vigente,HCDN0755,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SAN JUAN,CUYO,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN105698,2009-05-14,"SANTANDER, MARIO ARMANDO",diputado,exacto_vigente,SUPL_SANTANDER,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,LA RIOJA,NOA,cfk_2008_2015,si,DECLARACION,C,pro_liberalizacion,relacionada
HCDN202533,2017-07-14,"CARRIO, ELISA MARIA AVELINA",diputado,exacto_vigente,HCDN0079,hcdn,COALICION CIVICA,cc_ari,CIUDAD DE BUENOS AIRES,CABA,macri_2015_2019,si,LEY,C,administrativa_neutra,relacionada
HCDN282710,2025-03-17,"QUETGLAS, FABIO JOSE",diputado,exacto_vigente,HCDN2406,hcdn,UCR - UNIÓN CÍVICA RADICAL,ucr,BUENOS AIRES,PAMPEANA,milei_2023_2025,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN109680,2009-10-26,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN120077,2010-09-24,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
