proyecto_id,anio,tipo,dominio,marco,titulo
HCDN220013,2018,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA ESPECIFICAR DE MANERA MAS PRECISA Y COMPLETA LOS REQUERIMIENTOS DEMOCRATICOS MINIMOS EXIGIBLES A LOS ESTADOS NACIONALES MIEMBROS DEL MERCOSUR.
HCDN221977,2018,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL PROTOCOLO DE COOPERACION Y FACILITACION DE INVERSIONES INTRA - MERCOSUR, SUSCRIPTO EN LA CIUDAD AUTONOMA DE BUENOS AIRES, EL 7 DE ABRIL DE 2017."
HCDN221790,2018,LEY,D,externo,SISTEMA DE TRAZABILIDAD DE LA PESCA. CREACION.
HCDN225245,2018,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LA ""9° EDICION NACIONAL DEL PARLAMENTO JUVENIL MERCOSUR"", REALIZADA EN EL MES DE NOVIEMBRE DE 2018 EN LA CIUDAD AUTONOMA DE BUENOS AIRES."
HCDN225488,2018,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR EL ""ACUERDO DE RECONOCIMIENTO DE TITULOS DE GRADO DE EDUCACION SUPERIOR"", ENTRE AUTORIDADES EDUCATIVAS DEL MERCOSUR."
HCDN212433,2018,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA SUSPENSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA DEL MERCOSUR (REPRODUCCION DEL EXPEDIENTE 4308-D-17).
HCDN228132,2019,LEY,D,externo,SISTEMA DE TRAZABILIDAD DE LA FRUTA FRESCA DE PEPITA Y CAROZO. CREACION.
HCDN229905,2019,LEY,D,externo,TRAZABILIDAD MELIFERA. REGIMEN (REPRODUCCION DEL EXPEDIENTE 3900-D-17).
HCDN230464,2019,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE DESEMPEÑO DE LOS PARLAMENTARIOS EN REPRESENTACION DE LA CIUDADANIA ARGENTINA."
HCDN231767,2019,RESOLUCION,C,externo,EXPRESAR RECHAZO POR LA DECISION DEL CONSEJO DEL MERCADO COMUN - CMC- MEDIANTE LA CUAL SE ANUNCIA LA SUSPENSION DE LAS ELECCIONES DIRECTAS AL PARLAMENTO DEL MERCOSUR.
HCDN231932,2019,DECLARACION,C,externo,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL SEMINARIO REGIONAL DEL MERCOSUR ""POLITICAS SOCIALES EN ZONAS DE FRONTERAS CON ENFOQUE EN INCLUSION SOCIO LABORAL Y PRODUCTIVA"", A REALIZARSE EL 9 DE MAYO DE 2019, EN LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES."
HCDN232507,2019,RESOLUCION,B,ue_otro,"EXPRESAR BENEPLACITO POR EL CERTIFICADO PARA EXPORTAR LECHE A LA UNION EUROPEA QUE OBTUVO EL ""ESTABLECIMIENTO LA ROSALIA"", UBICADO EN LA LOCALIDAD DE ESPINILLO DEPARTAMENTO DE PARANA, PROVINCIA DE ENTRE RIOS."
HCDN232897,2019,RESOLUCION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA LA CUMBRE A LA QUE ASISTIRAN LOS PRESIDENTES DEL ""MERCOSUR Y DE LOS ESTADOS ASOCIADOS"", A REALIZARSE DEL 13 AL 17 DE JULIO DE 2019, EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SANTA FE."
HCDN233773,2019,DECLARACION,A,ue_otro,"EXPRESAR BENEPLACITO POR LA FIRMA DEL ACUERDO DE ASOCIACION ESTRATEGICA ""MERCOSUR-UNION EUROPEA"", EL 28 DE JUNIO DE 2019, EN JAPON."
HCDN233831,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE HACIENDA DE LA NACION, LICENCIADO NICOLAS DUJOVNE, AL MINISTRO DE RELACIONES EXTERIORES Y CULTO DE LA NACION, EMBAJADOR JORGE FAURIE Y AL MINISTRO DE PRODUCCION Y TRABAJO DE LA NACION, LICENCIADO DANTE SICA, SOBRE LAS CONDICIONES DEL ""ACUERDO DE ASOCIACION ESTRATEGICA ENTRE EL MERCOSUR Y LA UNION EUROPEA""."
HCDN233839,2019,DECLARACION,A,ue_otro,EXPRESAR PREOCUPACION POR EL PRE - ACUERDO CELEBRADO ENTRE EL MERCOSUR Y LA UNION EUROPEA (UE).
HCDN233850,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE RELACIONES EXTERIORES Y CULTO DE LA NACION, EMBAJADOR JORGE FAURIE, ANTE LAS COMISIONES DE RELACIONES EXTERIORES Y CULTO E INDUSTRIA DE LA H. CAMARA, SOBRE LAS CONDICIONES DEL ""ACUERDO DE ASOCIACION ESTRATEGICA ENTRE EL MERCOSUR Y LA UNION EUROPEA""."
HCDN234113,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE PRODUCCION Y TRABAJO DE LA NACION, LICENCIADO DANTE SICA, SOBRE LAS CONDICIONES DEL ""ACUERDO DE ASOCIACION ESTRATEGICA ENTRE EL MERCOSUR Y LA UNION EUROPEA""."
HCDN234288,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE RELACIONES Y CULTO DE LA NACION, CANCILLER JORGE MARCELO FAURIE, ANTE LA COMISION DE INDUSTRIA DE LA H. CAMARA, SOBRE LAS CONDICIONES DEL ACUERDO DE ASOCIACION ESTRATEGICA ENTRE EL MERCOSUR Y LA UNION EUROPEA."
HCDN234291,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL SEÑOR MINISTRO DE PRODUCCION Y TRABAJO DE LA NACION, DANTE ENRIQUE SICA, ANTE LA COMISION DE INDUSTRIA DE ESTA HONORABLE CAMARA, A FIN DE BRINDAR DETALLES SOBRE EL RECIENTE ACUERDO SUSCRIPTO ENTRE EL MERCOSUR Y LA COMUNIDAD EUROPEA."
HCDN234337,2019,LEY,A,ue_otro,CREACION DE LA COMISION BICAMERAL ESPECIAL PARA EL SEGUIMIENTO Y RATIFICACION DEL ACUERDO DE ASOCIACION ESTRATEGICA MERCOSUR - UNION EUROPEA.-
HCDN236723,2019,RESOLUCION,C,externo,RATIFICAR EL COMPROMISO CON LA CLAUSULA DEMOCRATICA DE LA OEA Y EL PROTOCOLO DE USHUAIA DEL MERCOSUR Y REPUDIAR LOS ATAQUES CONTRA EL SISTEMA DEMOCRATICO DEL ESTADO PLURINACIONAL DE BOLIVIA.
HCDN236740,2019,LEY,C,externo,"CONVOCAR A ELECCIONES DE PARLAMENTARIOS DEL MERCOSUR, EN LOS TERMINOS DE LA LEY 27120."
HCDN230709,2019,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE REMUNERACIONES (REPRODUCCION DEL EXPEDIENTE 1349-D-17)."
HCDN234074,2019,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL ACUERDO DE LIBRE COMERCIO ENTRE EL MERCOSUR Y LOS ESTADOS UNIDOS DE NORTEAMERICA.
HCDN228260,2019,LEY,C,externo,"SUSPENSION DE LA APLICACION DE LA LEY 27120, ELECCION DE PARLAMENTARIOS DEL MERCOSUR, HASTA EL 31 DE DICIEMBRE DE 2020. SE EXCEPTUA A LOS PARLAMENTARIOS ELEGIDOS EL 25 DE OCTUBRE DE 2015."
HCDN234969,2019,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA QUE EL ""MERCADO COMUN DEL SUR - MERCOSUR -"", PROMUEVA ESTRATEGIAS URGENTES PARA LA CONSERVACION Y PROTECCION AMBIENTAL DE LA SELVA AMAZONICA."
HCDN230484,2019,DECLARACION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA LA PRIMERA REUNION DEL COMITE TECNICO N° 7 "" DEFENSA AL CONSUMIDOR - MERCOSUR"", REALIZADO EL 21 Y 22 DE MARZO DE 2019 EN LA CIUDAD DE USHUAIA, PROVINCIA DE TIERRA DEL FUEGO ANTARTIDA E ISLAS DEL ATLANTICO SUR."
HCDN234111,2019,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE RELACIONES Y CULTO DE LA NACION, CANCILLER JORGE MARCELO FAURIE, ANTE LA COMISION DE INDUSTRIA DE LA H. CAMARA, SOBRE LAS CONDICIONES DEL ACUERDO DE ""ASOCIACION ESTRATEGICA ENTRE EL MERCOSUR Y LA UNION EUROPEA""."
HCDN239876,2020,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LAS MEDIDAS DISPUESTAS POR LA DECLARACION DE LOS PRESIDENTES DEL MERCOSUR SOBRE COORDINACION REGIONAL PARA LA CONTENCION Y MITIGACION DEL CORONAVIRUS Y SU IMPACTO, SUSCRIPTA EL 19 DE MARZO DE 2020."
HCDN239932,2020,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR LA DECISION DE LA REPUBLICA ARGENTINA DE ABANDONAR E INCUMPLIR LOS COMPROMISOS ASUMIDOS EN EL TRATADO DE ASUNCION CONSTITUTIVO DEL MERCOSUR, EN EL MARCO DE LA PANDEMIA POR EL COVID-19."
HCDN240035,2020,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LAS MEDIDAS DISPUESTAS POR LA DECLARACION DE LOS PRESIDENTES DEL MERCOSUR SOBRE ""COORDINACION REGIONAL PARA LA CONTENCION Y MITIGACION DEL CORONAVIRUS Y SU IMPACTO"", SUSCRIPTA EL 19 DE MARZO DE 2020."
HCDN240232,2020,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LAS MEDIDAS ADOPTADAS POR EL MERCOSUR PARA FRENAR EL AVANCE DEL ""CORONAVIRUS - COVID-19 -""."
HCDN240694,2020,LEY,D,externo,SISTEMA ARGENTINO DE TRAZABILIDAD DE LOS PRODUCTOS DE LA PESCA Y DE LA ACUICULTURA. CREACION.
HCDN240718,2020,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS EVALUACIONES DE IMPACTO, SOSTENIBILIDAD Y DESEMPEÑO DE LOS TRATADOS DE LIBRE COMERCIO Y DE INVERSIONES, EN NEGOCIACION Y CONCLUIDOS, POR LA REPUBLICA ARGENTINA EN EL MARCO DEL MERCADO COMUN DEL SUR (MERCOSUR)."
HCDN240808,2020,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR LA POSICION DE LA REPUBLICA ARGENTINA RELATIVA AL SENDERO DEL RELACIONAMIENTO EXTERNO DEL MERCOSUR.
HCDN240951,2020,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR EL MANEJO DE LA POLITICA EXTERIOR DE LA NACION, ESPECIALMENTE CON EL MERCOSUR."
HCDN241999,2020,DECLARACION,C,externo,"EXPRESAR ADHESION AL PROYECTO DE RECOMENDACION PRESENTADO POR PARLAMENTARIOS ARGENTINOS EN EL ""PARLAMENTO DEL MERCOSUR"", PARA ESTABLECER COMO BIEN DE USO PUBLICO, UNIVERSAL Y GRATUITO EN EL MERCOSUR, LA FORMULA GENERICA DE LA POSIBLE VACUNA DEL COVID - 19."
HCDN243046,2020,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL VIGESIMO NOVENO ANIVERSARIO DE LA PROMULGACION DE LA LEY 23981, DIO ORIGEN AL MERCOSUR."
HCDN243060,2020,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO PARA LA ELIMINACION DEL COBRO DE CARGOS DE ROAMING INTERNACIONAL A LOS USUARIOS FINALES DEL MERCOSUR, CELEBRADO EL 17 DE JULIO DE 2019 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SANTA FE, REPUBLICA ARGENTINA."
HCDN243113,2020,LEY,C,externo,"IMPORTACION CASUAL DE MAQUINARIA E IMPLEMENTOS AGRICOLAS USADOS, PROCEDENTES DE PAISES DEL MERCOSUR. REGIMEN."
HCDN243542,2020,RESOLUCION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA LA EDICION 2020 DEL PREMIO MERCOSUR DE CIENCIA Y TECNOLOGIA CUYO TEMA PRINCIPAL SERA ""INTELIGENCIA ARTIFICIAL""."
HCDN245559,2020,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LA MEDIDA DEL BLOQUE DEL "" MERCOSUR "" DE APROBAR EL GIRO DE FONDOS A NUESTRO PAIS, PARA LA ADQUISICION DE EQUIPAMIENTO PARA COMBATIR EL "" COVID - 19 ""."
HCDN246299,2020,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DE LA ENMIENDA AL PROTOCOLO DE MONTEVIDEO SOBRE EL COMERCIO DE SERVICIOS DEL MERCOSUR, FIRMADA EN LA CIUDAD DE BENTO GONÇALVES - REPUBLICA FEDERATIVA DEL BRASIL- EL DIA 5 DE DICIEMBRE DE 2019."
HCDN246498,2020,RESOLUCION,C,externo,"CREAR DENTRO DE LA COMISION PERMANENTE DE MERCOSUR PREVISTA EN EL ARTICULO 101 DEL REGLAMENTO DE LA HCDN, EL ""OBSERVATORIO DE LOS ODS (OBJETIVOS DE DESARROLLO SOSTENIBLE) EN EL AVANCE DEL PROCESO DE INTEGRACION REGIONAL DEL MERCADO COMUN DEL SUR - MERCOSUR""."
HCDN246939,2020,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR LA ASUNCION DE LA REPUBLICA ARGENTINA A LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR DURANTE LA CUMBRE A DESARROLLARSE DEL 14 AL 16 DE DICIEMBRE DE 2020.
HCDN240730,2020,DECLARACION,C,externo,"EXPRESAR ADHESION A LA ""DECLARACION ESPECIAL DE LOS ESTADOS PARTES Y ESTADOS ASOCIADOS DEL MERCOSUR SOBRE LA PESCA ILEGAL, NO DECLARADA Y NO REGLAMENTADA"", EMITIDA POR LOS PRESIDENTES DE LOS ESTADOS PARTES Y ESTADOS ASOCIADOS DEL MERCOSUR, EN MENDOZA, EL 21 DE JULIO DE 2017. SOLICITAR AL PODER EJECUTIVO IMPULSE UNA NEGOCIACION EN EL AMBITO DEL CONSEJO DEL MERCADO COMUN DEL SUR (CMC) Y DE OTROS ORGANOS DEL MERCOSUR COMPETENTES EN LA MATERIA, SOBRE LA BASE DE LINEAMIENTOS CON EL FIN DE ELABORAR UNA POLITICA REGIONAL PESQUERA CONSENSUADA."
HCDN240504,2020,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS FUNDAMENTOS DE LA DECISION DE SUSPENDER LA PARTICIPACION ARGENTINA EN LAS NEGOCIACIONES DEL MERCOSUR.
HCDN240130,2020,RESOLUCION,C,externo,"EXPRESAR RECHAZO POR LA DECISION UNILATERAL ADOPTADA POR EL PODER EJECUTIVO NACIONAL DE DEJAR DE PARTICIPAR EN LAS NEGOCIACIONES DE LOS ACUERDOS COMERCIALES EN CURSO Y DE LAS FUTURAS NEGOCIACIONES DEL BLOQUE DEL MERCADO COMUN DEL SUR (MERCOSUR). CONVOCAR AL MINISTRO DE RELACIONES EXTERIORES, COMERCIO INTERNACIONAL Y CULTO, FELIPE SOLA, A LAS COMISIONES DE MERCOSUR Y DE RELACIONES EXTERIORES Y CULTO DE ESTA H. CAMARA."
HCDN239935,2020,RESOLUCION,C,externo,"PEDIDO DE INFORMES VERBALES AL MINISTRO DE RELACIONES EXTERIORES, COMERCIO INTERNACIONAL Y CULTO, FELIPE SOLA, SOBRE EL COMUNICADO EMITIDO POR LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR QUE DA CUENTA DE LA DECISION DE LA REPUBLICA ARGENTINA DE DEJAR DE PARTICIPAR EN LAS NEGOCIACIONES DE LOS ACUERDOS COMERCIALES EN CURSO Y DE LAS FUTURAS NEGOCIACIONES DEL BLOQUE, EN EL MARCO DE LA PANDEMIA POR EL COVID-19."
HCDN245513,2020,RESOLUCION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA EL 30 ANIVERSARIO DE LA FIRMA DEL ""TRATADO DE ASUNCION"" Y CONSTITUCION DEL ""MERCADO COMUN DEL SUR - MERCOSUR -""."
HCDN245430,2020,DECLARACION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA INCORPORAR A LA PAPELERIA OFICIAL LA LEYENDA ""2021 - AÑO DEL MERCOSUR"", EN CONMEMORACION DEL TRIGESIMO ANIVERSARIO DE LA FIRMA DEL ""TRATADO DE ASUNCION"", QUE DIO ORIGEN AL ""MERCOSUR""."
HCDN246260,2020,DECLARACION,A,ue_otro,"EXPRESAR BENEPLACITO POR LAS DECLARACIONES FAVORABLES AL ACUERDO UNION EUROPEA-MERCOSUR Y EL COMPROMISO ACERCA DE SU PRONTO ENVIO AL CONGRESO NACIONAL PARA SU RATIFICACION, EXPRESADAS POR EL CANCILLER ING. FELIPE SOLA, EL 9 DE NOVIEMBRE DE 2020."
HCDN239936,2020,RESOLUCION,C,ue_otro,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA DECISION DE NUESTRO PAIS DE DEJAR DE PARTICIPAR EN LAS NEGOCIACIONES DE LOS ACUERDOS COMERCIALES EN CURSO Y DE LAS FUTURAS NEGOCIACIONES DEL BLOQUE, EXCLUYENDO DE ESTA DETERMINACION A LAS YA CONCLUIDAS CON LA UNION EUROPEA Y CON LA ASOCIACION EUROPEA DE LIBRE COMERCIO (EFTA). CONVOCAR AL MINISTRO DE RELACIONES EXTERIORES Y CULTO, FELIPE SOLA , AL PLENARIO DE ESTA H. CAMARA."
HCDN247175,2021,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO GESTIONE LAS MEDIDAS PERTINENTES PARA LLEVAR A CABO LA HABILITACION DE MATRICULAS MERCOSUR PARA EL TRANSPORTE EN BUQUE DE SEMIRREMOLQUES DE CARGA Y OTRAS CUESTIONES CONEXAS.
HCDN247751,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LA DECISION POLITICA DE LA CANCILLERIA ARGENTINA DE INCORPORAR EN FORMA DEFINITIVA A LA REPLUBLICA PLURINACIONAL DE BOLIVIA AL MERCOSUR, EN EJERCICIO DE LA PRESIDENCIA PRO - TEMPORE."
HCDN247897,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL TRIGESIMO ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION, SUSCRIPTO ENTRE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY EL 26 DE MARZO DE 1991 Y QUE DIO ORIGEN AL MERCADO COMUN DEL SUR (MERCOSUR)."
HCDN247925,2021,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS PERTINENTES PARA LLEVAR A CABO LA HABILITACION DE MATRICULAS MERCOSUR PARA EL TRANSPORTE EN BUQUE DE SEMIRREMOLQUES DE CARGA, Y OTRAS CUESTIONES CONEXAS."
HCDN247984,2021,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO PROCEDA A REACTIVAR Y PROMOVER EL SISTEMA DE PAGOS EN MONEDAS LOCALES (SML) PARA EL PAGO Y COBRO DE EXPORTACIONES E IMPORTACIONES EN MONEDAS NACIONALES DE LOS PAISES DEL MERCOSUR.
HCDN248067,2021,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE REMUNERACIONES."
HCDN248541,2021,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR EL 30 ANIVERSARIO DE LA FIRMA DEL ""TRATADO DE ASUNCION"", QUE CONSTITUYO EL ""MERCADO COMUN DEL SUR - MERCOSUR -"", SUSCRIPTO EL 26 DE MARZO DE 1991 ENTRE LAS REPUBLICAS DE ARGENTINA, FEDERATIVA DEL BRASIL, PARAGUAY Y ORIENTAL DEL URUGUAY."
HCDN249099,2021,DECLARACION,C,externo,"EXPRESAR REPUDIO POR LAS EXPRESIONES DEL PRESIDENTE ALBERTO FERNANDEZ SOBRE UNA DECLARACION DEL PRESIDENTE DE LA REPUBLICA FEDERATIVA DEL BRASIL, SEÑOR BOLSONARO, RELACIONADAS A LA BAJA DE ARANCELES."
HCDN249106,2021,DECLARACION,C,externo,"EXPRESAR REPUDIO POR LOS DICHOS DEL SEÑOR PRESIDENTE DE LA NACION, EL 26 DE MARZO DE 2021, EN EL MARCO DE LA CUMBRE POR LOS 30 AÑOS DE LA CREACION DEL MERCOSUR."
HCDN249311,2021,RESOLUCION,C,externo,"EXPRESAR RECHAZO POR LAS DECLARACIONES DEL PRESIDENTE DE LA NACION, DOCTOR ALBERTO FERNANDEZ RELACIONADAS CON EL MERCOSUR."
HCDN250115,2021,LEY,D,externo,CREACION DEL SISTEMA UNIFICADO DE TRAZABILIDAD DE LA PESCA (SUTRAP).
HCDN250338,2021,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LA FIRMA DEL ""ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR"", CELEBRADO EL 29 DE ABRIL EN LA CIUDAD DE MONTEVIDEO, POR LOS REPRESENTANTES PERMANENTES DE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY."
HCDN254666,2021,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO SOBRE RECONOCIMIENTO DE TITULOS DE GRADO DE EDUCACION SUPERIOR EN EL MERCOSUR, CELEBRADO EN LA CIUDAD DE MONTEVIDEO - REPUBLICA ORIENTAL DEL URUGUAY - EL 17 DE DICIEMBRE DE 2018."
HCDN254965,2021,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO DE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY, EL 29 DE ABRIL DE 2021."
HCDN249071,2021,LEY,A,ue_otro,COMISION BICAMERAL ESPECIAL PARA EL SEGUIMIENTO Y RATIFICACION DEL ACUERDO DE ASOCIACION ESTRATEGICA MERCOSUR - UNION EUROPEA. CREACION EN EL AMBITO DEL H. CONGRESO DE LA NACION.
HCDN248945,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL 30 ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION, SUSCRIPTO EL 26 DE MARZO DE 1991 ENTRE LAS REPUBLICAS DE ARGENTINA, FEDERATIVA DEL BRASIL, PARAGUAY Y ORIENTAL DE URUGUAY, QUE CONSTITUYO EL MERCADO COMUN DEL SUR - MERCOSUR -."
HCDN252245,2021,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR LAS DECLARACIONES DEL GOBIERNO URUGUAYO EN LA REUNION DE CANCILLERES DEL MERCOSUR, SOBRE LA INTENCION DE REALIZAR NEGOCIACIONES COMERCIALES UNILATERALES."
HCDN249585,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL TRIGESIMO ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION, SUSCRIPTO ENTRE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY EL 26 DE MARZO DE 1991 Y QUE DIO ORIGEN AL "" MERCADO COMUN DEL SUR - MERCOSUR -""."
HCDN247756,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LA INICIATIVA DE REPRESENTANTES ARGENTINOS DEL ""PARLAMENTO DEL MERCOSUR"", QUE PROPONE ESTABLECER COMO BIEN DE USO PUBLICO, UNIVERSAL Y GRATUITO EN EL MERCOSUR, LA FORMULA GENERICA DE LA POSIBLE VACUNA DEL COVID-19."
HCDN247464,2021,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL TRIGESIMO ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION, SUSCRIPTO ENTRE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY EL 26 DE MARZO DE 1991 Y QUE DIO ORIGEN AL MERCADO COMUN DEL SUR - MERCOSUR -"
HCDN255994,2022,LEY,C,externo,IMPORTACION CASUAL DE MAQUINARIA E IMPLEMENTOS AGRICOLAS USADOS PROCEDENTES DE PAISES DEL MERCOSUR. REGIMEN.
HCDN256171,2022,RESOLUCION,C,externo,"CREACION DENTRO DE LA COMISION PERMANENTE DE MERCOSUR DE LA H. CAMARA DE DIPUTADOS DE LA NACION, EL OBSERVATORIO DE LOS ODS - OBJETIVOS DE DESARROLLO SOSTENIBLE - EN EL AVANCE DEL PROCESO DE INTEGRACION REGIONAL DEL MERCADO COMUN DEL SUR - MERCOSUR."
HCDN256173,2022,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LA FIRMA DEL ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EL 29 DE ABRIL EN LA CIUDAD DE MONTEVIDEO, POR LOS REPRESENTANTES PERMANENTES DE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY."
HCDN256896,2022,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR LA CONMEMORACION DEL TRIGESIMO PRIMER ANIVERSARIO DE LA PROMULGACION DE LA LEY 23981, QUE DIO ORIGEN AL ""MERCOSUR""."
HCDN257849,2022,LEY,D,externo,SISTEMA DE TRAZABILIDAD DE LA PESCA. CREACION.
HCDN258681,2022,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO SOBRE FACILITACION DEL COMERCIO DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BENTO GONÇALVES - REPUBLICA FEDERATIVA DEL BRASIL - EL DIA 5 DE DICIEMBRE DE 2019."
HCDN259263,2022,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL PROTOCOLO DE CONTRATACIONES PUBLICAS DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BRASILIA, REPUBLICA FEDERATIVA DEL BRASIL, EL 21 DE DICIEMBRE DE 2017."
HCDN259901,2022,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR LA ENTRADA EN VIGOR DEL ACUERDO MARCO PARA LA DISPOSICION DE BIENES DECOMISADOS DE LA DELINCUENCIA ORGANIZADA TRANSNACIONAL EN EL MERCOSUR.
HCDN265161,2022,LEY,C,externo,"SUSPENSION DE LA APLICACION DE LA LEY 27120, DE ELECCION DE PARLAMENTARIOS DEL MERCOSUR."
HCDN256577,2022,LEY,C,externo,ALICUOTA DIFERENCIADA DEL ARANCEL EXTERNO COMUN PARA CABLES DE ACERO GALVANIZADOS EN EL MARCO DE LA EMERGENCIA AGRO-ECOLOGICA EN LAS PROVINCIAS DE CORRIENTES Y MISIONES.
HCDN256120,2022,RESOLUCION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA EL 30 ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION Y CONSTITUCION DEL MERCADO COMUN DEL SUR ( MERCOSUR ) ENTRE ARGENTINA, BRASIL, URUGUAY Y PARAGUAY, QUE SE CUMPLIRA EL 26 DE MARZO DE 2021 Y OTRAS CUESTIONES CONEXAS."
