proyecto_id,titulo,publicacion_fecha,tipo,autor
HCDN140691,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL FUNCIONAMIENTO DE LA UNIDAD EJECUTIVA INTERDISCIPLINARIA DE MONITOREO PARA DETERMINAR EL PRECIO DE REFERENCIA DEL BIOCOMBUSTIBLE DENOMINADO ""BIODIESEL"".",2012-08-17T00:00:00,RESOLUCION,"BROWN, CARLOS RAMON"
HCDN140798,"DECLARAR DE INTERES DE LA H. CAMARA LA REALIZACION DEL 4° FORO EN DEFENSA DEL BOSQUE NATIVO, A DESARROLLARSE EL 7 DE SEPTIEMBRE DE 2012 EN LA CIUDAD CAPITAL DE LA PROVINCIA DEL NEUQUEN.",2012-08-22T00:00:00,RESOLUCION,"CIAMPINI, JOSE ALBERTO"
HCDN140810,"SOLICITAR AL PODER EJECUTIVO DISPONGA READECUAR LA RESOLUCION 1436/12 DE LA SECRETARIA DE ENERGIA DE LA NACION, SOBRE ESTABLECIMIENTO DEL PRECIO A RECIBIR POR LAS EMPRESAS ELABORADORAS DE BIODIESEL.",2012-08-22T00:00:00,DECLARACION,"TUNESSI, JUAN PEDRO"
HCDN140894,"COMERCIO EXTERIOR: NOMENCLATURA COMUN DEL MERCOSUR (NCM) Y ARANCEL EXTERNO COMUN (AEC), APLICADO AL BIODIESEL - DECRETO 1339/12 -. DEJESE SIN EFECTO.",2012-08-23T00:00:00,LEY,"PINEDO, FEDERICO"
HCDN140900,"LEY 24196 DE ACTIVIDAD MINERA: MODIFICACION DEL ARTICULO 22, SOBRE REGALIAS Y LA RESOLUCION 11/2002 SOBRE ARANCELES.",2012-08-23T00:00:00,LEY,"GONZALEZ, GLADYS ESTHER"
HCDN140988,ESTABLECER QUE EL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA) DEBE REALIZAR LA RECATEGORIZACION DE TODOS LOS PRODUCTOS FITOSANITARIOS QUE SE COMERCIALICEN Y PRODUZCAN EN EL PAIS CADA DOS AÑOS.,2012-08-24T00:00:00,LEY,"PERIE, JULIA ARGENTINA"
HCDN140995,"LEY DE IMPUESTOS INTERNOS: EXIMICION A LAS MERCADERIAS COMPRENDIDAS EN LA POSICION ARANCELARIA DE LA NOMENCLATURA COMUN DEL MERCOSUR A LOS APARATOS DE GPS Y/O GNSS, SISTEMAS DE POSICIONAMIENTO GLOBAL, QUE POR SU USO PROFESIONAL Y TECNICO RESULTAN BIENES DE CAPITAL.",2012-08-27T00:00:00,LEY,"LINARES, MARIA VIRGINIA"
HCDN141033,"EXPRESAR PREOCUPACION POR EL CIERRE DE FRIGORIFICOS EXPORTADORES DE CARNE, LO CUAL CONLLEVA AL DESPIDO DE TRABAJADORES.",2012-08-27T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN141051,"EXPRESAR BENEPLACITO POR LA TAREA DE INVESTIGADORES DE LA ""FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DE BUENOS AIRES - FAUBA -"", A TRAVES DE ESTUDIOS DE BIOLOGIA MOLECULAR Y BIOINFORMATICA, SOBRE LA DINAMICA MICROBIANA EN LOS SUELOS DEL NOROESTE ARGENTINO - NOA - AFECTADA POR LA DEFORESTACION.",2012-08-28T00:00:00,RESOLUCION,"VILARIÑO, JOSE ANTONIO"
HCDN141062,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA DETECCION EN TERRITORIO ARGENTINO DE LA ENFERMEDAD DE HUANGLONGBING LA CUAL AFECTA A LOS FRUTOS CITRICOS.,2012-08-28T00:00:00,RESOLUCION,"FERNANDEZ, RODOLFO ALFREDO"
HCDN141081,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS MEDIDAS QUE LLEVARA A CABO EN RELACION A LAS DEMANDAS DE CONSULTAS PRESENTADAS POR JAPON Y ESTADOS UNIDOS DE AMERICA ANTE LA ORGANIZACION MUNDIAL DEL COMERCIO -OMC- POR LAS CUALES PIDEN UNA SOLUCION RESPECTO A LA RESTRICCION DE IMPORTACIONES IMPUESTAS POR ARGENTINA.,2012-08-29T00:00:00,RESOLUCION,"ATANASOF, ALFREDO NESTOR"
HCDN141097,"SOLICITAR AL PODER EJECUTIVO DISPONGA ELEVAR AL MAXIMO PERMITIDO POR LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", EL ARANCEL EXTERNO COMUN PARA LA EXPORTACION DE ACEITUNAS DE MESA A UN 35 PORCIENTO.",2012-08-29T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN141100,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL ""III ENCUENTRO DE MUSEOS UNIVERSITARIOS DEL MERCOSUR, BAJO EL LEMA ""MUSEOS: MEMORIA + CREATIVIDAD = CAMBIO SOCIAL"", A REALIZARSE LOS DIAS 4 Y 5 DE OCTUBRE DE 2012 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SANTA FE.",2012-08-29T00:00:00,DECLARACION,"COMI, CARLOS MARCELO"
HCDN141102,"EXPRESAR PREOCUPACION POR LA SITUACION DE EMERGENCIA QUE ATRAVIESA LA INDUSTRIA DE BIODIESEL, GENERADA POR LA DECISION DEL PODER EJECUTIVO DE ELEVAR LAS RETENCIONES A LAS EXPORTACIONES - DECRETO 1339/12.",2012-08-29T00:00:00,DECLARACION,"ROBERTI, ALBERTO OSCAR"
HCDN141289,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL ""VI ENCUENTRO DE ESCRITORES Y I ENCUENTRO DE PRODUCTORES CULTURALES DEL MERCOSUR"" A REALIZARSE DEL 6 AL 8 DE SEPTIEMBRE DE 2012, EN LAS CIUDADES DE ENCARNACION - REPUBLICA DEL PARAGUAY - Y POSADAS, PROVINCIA DE MISIONES - REPUBLICA ARGENTINA -.",2012-09-03T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN141365,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL TALLER INTERNACIONAL: LOS IMPACTOS SOCIALES Y AMBIENTALES DE LA PRODUCCION DE BIOCOMBUSTIBLES, A REALIZARSE EN LA CIUDAD AUTONOMA DE BUENOS AIRES, EL 19 DE SEPTIEMBRE DE 2012.",2012-09-04T00:00:00,RESOLUCION,"ORSOLINI, PABLO EDUARDO"
HCDN141460,VARIEDADES DE CARNE EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (NMC): SE FIJA EN CERO POR CIENTO AL DERECHO DE EXPORTACION APLICABLE.,2012-09-06T00:00:00,LEY,"BURYAILE, RICARDO"
HCDN141495,"EXPRESAR BENEPLACITO POR EL INGRESO OFICIALIZADO EL DIA 31 DE JULIO DE 2012, DE LA REPUBLICA BOLIVARIANA DE VENEZUELA AL ""MERCADO COMUN DEL SUR (MERCOSUR)"".",2012-09-06T00:00:00,DECLARACION,"HELLER, CARLOS"
HCDN141615,"DECLARAR DE INTERES DE LA H. CAMARA EL ""III CONGRESO ODONTOLOGICO DEL MERCOSUR"", A REALIZARSE DEL 14 AL 17 DE NOVIEMBRE DE 2012 EN LA CIUDAD DE ROSARIO, PROVINCIA DE SANTA FE.",2012-09-11T00:00:00,RESOLUCION,"CURRILEN, OSCAR RUBEN"
HCDN141638,"DECLARAR DE INTERES DE LA H. CAMARA EL ""TALLER INTERNACIONAL: LOS IMPACTOS SOCIALES Y AMBIENTALES DE LA PRODUCCION DE BIOCOMBUSTIBLES"", A REALIZARSE EL DIA 19 DE SEPTIEMBRE DE 2012 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2012-09-11T00:00:00,RESOLUCION,"MARTINEZ, JULIO CESAR"
HCDN141739,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS CONDUCENTES PARA QUE LA ASOCIACION ARGENTINA DE KINESIOLOGIA Y EL CONSEJO PROFESIONAL DE KINESIOLOGIA SEAN INCLUIDOS EN EL SGT 11 ""SALUD"" DEL MERCOSUR.",2012-09-14T00:00:00,RESOLUCION,"MENDOZA, SANDRA MARCELA"
HCDN141852,EXPRESAR PREOCUPACION POR LA SITUACION QUE ATRAVIESA LA INDUSTRIA FRIGORIFICA DE CARNE VACUNA.,2012-09-18T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN142024,REINTEGRO A LA EXPORTACION EXTRAZONA (RE) ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM); SUSTITUCION PARA DIVERSOS PRODUCTOS.,2012-09-20T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN142092,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""II CONGRESO INTERNACIONAL DE PROFESORES DE LENGUAS OFICIALES DEL MERCOSUR"" Y ""II ENCUENTRO INTERNACIONAL DE ASOCIACIONES DE PROFESORES DE LENGUAS OFICIALES DEL MERCOSUR"", A REALIZARSE DEL 7 AL 10 DE MAYO DE 2013 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2012-09-21T00:00:00,RESOLUCION,"OPORTO, MARIO NESTOR"
HCDN142101,DIVERSOS PRODUCTOS DE ORIGEN SANJUANINO: SUSTITUCION DEL VALOR DE REINTEGRO A LA EXPORTACION EXTRAZONA (RE) ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM).,2012-09-21T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN142132,"DECLARAR DE INTERES DE LA H. CAMARA EL VI SIMPOSIO INTERNACIONAL DE ESCULTURA - CIUDAD DE ROLDAN - ARGENTINA 2012, I SIMPOSIO DE NIÑOS ESCULTORES DE ROLDAN Y LA VI EXPO ESCULTORES DEL MUNDO - ROLDAN - ARGENTINA 2012 -, A REALIZARSE DEL 29 DE SEPTIEMBRE AL 7 DE OCTUBRE DE 2012, Y EL I SIMPOSIO INTERNACIONAL DE ESCULTURA DEL MERCOSUR - ABRAZO ARGENTINA -BRASIL, A REALIZARSE DEL 13 AL 28 DE OCTUBRE DE 2012 EN LA CIUDAD DE ROLDAN PROVINCIA DE SANTA FE, Y EN LA REPUBLICA FEDERATIVA DEL BRASIL.",2012-09-25T00:00:00,RESOLUCION,"SIMONCINI, SILVIA ROSA"
HCDN142135,"DECLARAR DE INTERES DE LA H. CAMARA EL ""III ENCUENTRO DEL MERCOSUR AMPLIADO. MAQUINAS Y HERRAMIENTAS PARA LA AGRICULTURA FAMILIAR"", A REALIZARSE LOS DIAS 19 Y 20 DE OCTUBRE DE 2012 EN ITUZAINGO, PROVINCIA DE BUENOS AIRES.",2012-09-25T00:00:00,RESOLUCION,"ORSOLINI, PABLO EDUARDO"
HCDN142170,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL VI CONGRESO ARGENTINO, III DEL MERCOSUR PARA EL MANEJO DE PASTIZALES NATURALES 2013 QUE SE REALIZARA DEL 9 AL 12 DE ABRIL DE 2013 EN SANTA ROSA, PROVINCIA DE LA PAMPA.",2012-09-26T00:00:00,RESOLUCION,"ORSOLINI, PABLO EDUARDO"
HCDN143411,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS MEDIDAS ADOPTADAS PARA REGULARIZAR LAS OBSERVACIONES FORMULADAS POR LA AUDITORIA GENERAL DE LA NACION (88/12), SOBRE EL INFORME DE AUDITORIA DE GESTION, EN EL AMBITO DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA), CON EL OBJETO DE EVALUAR LA GESTION DE LA SUBUNIDAD EJECUTORA DEL PROGRAMA MERCOSUR ""LIBRE DE FIEBRE AFTOSA"" (SUE-PAMA), PARCIALMENTE FINANCIADO POR EL FONDO PARA LA CONVERGENCIA ESTRUCTURAL DEL MERCOSUR (FOCEM).",2012-09-26T00:00:00,RESOLUCION,PARLAMENTARIA MIXTA REVISORA DE CUENTAS
HCDN142195,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""II CONGRESO INTERNACIONAL DE TURISMO, EDUCACION INTERCULTURAL Y DESARROLLO LOCAL DE LAS MISIONES JESUITICAS GUARANIES DEL MERCOSUR"", A REALIZARSE LOS DIAS 27 Y 28 DE SEPTIEMBRE DEL 2012 EN LA CIUDAD DE CORPUS, PROVINCIA DE MISIONES.",2012-09-27T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN142339,PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE EL DESTINO DE LO RECAUDADO POR EL COBRO DE ARANCELES EN LOS REGISTROS AUTOMOTORES.,2012-10-02T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN142348,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL FUNCIONAMIENTO DEL ""FONDO DE CONSERVACION DE LOS BOSQUES NATIVOS"" PREVISTO EN LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.",2012-10-02T00:00:00,RESOLUCION,"PANSA, SERGIO HORACIO"
HCDN142651,"DECLARAR DE INTERES DE LA HONORABLE CAMARA LA EDICION ""XLIII DE LA FIESTA NACIONAL DE LA MUSICA DEL LITORAL"" Y LA ""V DEL MERCOSUR"", A REALIZARSE DEL 22 AL 25 DE NOVIEMBRE DE 2012 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE MISIONES.",2012-10-09T00:00:00,RESOLUCION,"GUCCIONE, JOSE DANIEL"
HCDN142667,EXPRESAR PREOCUPACION POR LA SITUACION CRITICA QUE ATRAVIESAN LAS PYMES PRODUCTORAS DE BIODIESEL.,2012-10-09T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN142703,"EXPRESAR RECONOCIMIENTO POR LA ACTIVIDAD DE LA ""FUNDACION BOSQUES NATIVOS ARGENTINOS PARA LA BIODIVERSIDAD"", PROMOVIENDO LA RECUPERACION DE BIODIVERSIDAD EN BOSQUES, LAGOS, RIOS Y APOYANDO LAS INVESTIGACIONES CIENTIFICAS ARGENTINAS.",2012-10-10T00:00:00,RESOLUCION,"GARCIA LARRABURU, SILVINA MARCELA"
HCDN142725,ACEITES DE OLIVA Y ACEITUNAS: SUSTITUCION DEL REINTEGRO A LA EXPORTACION EXTRAZONA ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.,2012-10-11T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN142807,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA APLICACION DE LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.",2012-10-12T00:00:00,RESOLUCION,"FIAD, MARIO RAYMUNDO"
HCDN143227,"DECLARAR DE INTERES DE LA H. CAMARA EL PROYECTO INTEGRANDO CULTURAS A TRAVES DE LA HISTORIA Y RELIGION DE LOS PUEBLOS JESUITAS QUE DIERON ORIGEN A LAS BASES DE ORGANIZACION DE LAS NACIONES QUE HOY CONFORMAN EL MERCOSUR, A REALIZARSE DURANTE EL MES DE NOVIEMBRE DE 2012 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2012-10-24T00:00:00,RESOLUCION,"ZIEGLER, ALEX ROBERTO"
HCDN143360,"EXPRESAR BENEPLACITO POR LA ""INSTANCIA PROVINCIAL DEL PARLAMENTO JUVENIL DEL MERCOSUR"" BAJO EL LEMA: ""LA ESCUELA SECUNDARIA QUE QUEREMOS"", A REALIZARSE EL DIA 26 DE OCTUBRE DE 2012 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE MISIONES.",2012-10-26T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN143380,"DECLARAR DE INTERES DE LA HONORABLE CAMARA LAS JORNADAS ""MERCOSUR UNIDO CONTRA EL TRABAJO INFANTIL"", A REALIZARSE LOS DIAS 30 Y 31 DE OCTUBRE DE 2012 EN LAS CIUDADES DE PUERTO IGUAZU Y POSADAS, PROVINCIA DE MISIONES.",2012-10-29T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN143507,"EXPRESAR PREOCUPACION POR EL INCUMPLIMIENTO DEL FINANCIAMIENTO MINIMO DESTINADO AL FONDO NACIONAL PARA LA CONSERVACION DE LOS BOSQUES NATIVOS, ESTABLECIDO EN LA LEY 26331.",2012-10-30T00:00:00,DECLARACION,"GIL LAVEDRA, RICARDO RODOLFO"
HCDN143541,"DECLARAR DE INTERES DE LA H. CAMARA EL EVENTO DENOMINADO ""1 BIENAL COFECOP 2012 - CONGRESO COOPERATIVO DEL MERCOSUR Y FERIA DE COOPERATIVAS -FERICOOP -"", A REALIZARSE DEL 5 AL 11 DE NOVIEMBRE DE 2012, EN LA CIUDAD DE POSADAS , PROVINCIA DE MISIONES.",2012-10-31T00:00:00,RESOLUCION,"RISKO, SILVIA LUCRECIA"
HCDN143592,"DECLARAR DE INTERES DE LA H. CAMARA EL CONGRESO COOPERATIVO DEL MERCOSUR, A REALIZARSE LOS DIAS 5 Y 6 DE NOVIEMBRE DE 2012 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE MISIONES.",2012-11-01T00:00:00,RESOLUCION,"GUCCIONE, JOSE DANIEL"
HCDN143694,CREACION DEL PROGRAMA NACIONAL PARA LA PROMOCION Y DESARROLLO DE LA PRODUCCION DE CARNE EQUINA.,2012-11-05T00:00:00,LEY,"OBIGLIO, JULIAN MARTIN"
HCDN143703,"DECLARAR DE INTERES DE LA H. CAMARA EL ""CONGRESO COOPERATIVO DEL MERCOSUR"", A REALIZARSE LOS DIAS 5 Y 6 DE NOVIEMBRE DE 2012 EN LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES.",2012-11-05T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN144139,"DEMOCRATIZACION DE LA REPRESENTACION POLITICA, LA TRANSPARENCIA Y LA EQUIDAD ELECTORAL, LEY 26571. MODIFICACION DEL ARTICULO 21, SOBRE AVAL DE LAS PRECANDIDATURAS A SENADORES, DIPUTADOS NACIONALES Y PARLAMENTARIOS DEL MERCOSUR, POR UN NUMERO DE ELECTORES NO INFERIOR AL DOS POR MIL DEL TOTAL DE LOS INSCRIPTOS EN EL PADRON GENERAL.",2012-11-20T00:00:00,LEY,"ZAMARREÑO, MARIA EUGENIA"
HCDN144954,"EXPRESAR BENEPLACITO POR LA ""44° CUMBRE PRESIDENCIAL DEL MERCADO COMUN DEL SUR - MERCOSUR -"", REALIZADA EL DIA 7 DE DICIEMBRE DE 2012, EN BRASILIA, REPUBLICA FEDERATIVA DE BRASIL.",2012-12-17T00:00:00,DECLARACION,"FADUL, LILIANA"
HCDN144957,"EXPRESAR ADHESION POR EL COMUNICADO EMITIDO DURANTE LA ""44° CUMBRE PRESIDENCIAL DEL MERCOSUR"", REALIZADA EN LA REPUBLICA FEDERATIVA DEL BRASIL, EL DIA 7 DE DICIEMBRE DE 2012, EN LA QUE RECHAZA LA CONVOCATORIA HECHA POR EL ILEGITIMO GOBIERNO DE LAS ISLAS MALVINAS PARA EL AÑO 2013, CON LA FINALIDAD DE CONSULTARLE A LOS HABITANTES SI DESEAN CONTINUAR PERTENECIENDO AL REINO UNIDO DE GRAN BRETAÑA E IRLANDA DEL NORTE.",2012-12-17T00:00:00,DECLARACION,"FADUL, LILIANA"
HCDN144966,PRESUPUESTOS MINIMOS PARA LA APLICACION DE PRODUCTOS FITOSANITARIOS. CREACION.,2012-12-21T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN147944,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA BARRERA SANITARIA IMPUESTA A LAS FRUTAS CITRICAS NO PROCESADAS EN GALPON DE EMPAQUE PROVENIENTES DE LA PROVINCIA DE MISIONES.,2013-02-05T00:00:00,RESOLUCION,"PUERTA, FEDERICO RAMON"
HCDN147972,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LOS PUNTOS VINCULADOS A LA APLICACION DE LA LEY 26331 DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.,2013-02-21T00:00:00,RESOLUCION,"GONZALEZ, GLADYS ESTHER"
HCDN148238,DESTRUCCION O DEGRADACION DE BOSQUE NATIVO; CORTE DE ARBOL: REGIMEN SANCIONATORIO; MODIFICACION DEL ARTICULO 186 INCISO 2 B) DEL CODIGO PENAL (INCENDIOS Y OTROS ESTRAGOS).,2013-03-04T00:00:00,LEY,"LEVERBERG, STELLA MARIS"
HCDN148312,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE LOS BOSQUES NATIVOS, CREADO POR LEY 26331.",2013-03-04T00:00:00,RESOLUCION,"GARNERO, ESTELA RAMONA"
HCDN148315,"DECLARAR DE INTERES DE LA H. CAMARA EL ""VI CONGRESO ARGENTINO, III DEL MERCOSUR PARA EL MANEJO DE PASTIZALES NATURALES 2013"", A REALIZARSE DEL 9 AL 12 DE ABRIL DE 2013, EN SANTA ROSA, PROVINCIA DE LA PAMPA.",2013-03-04T00:00:00,RESOLUCION,"ORSOLINI, PABLO EDUARDO"
HCDN148357,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL PRESUPUESTO DESTINADO AL FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE BOSQUES NATIVOS, CREADO POR LEY 26331 - PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS -.",2013-03-04T00:00:00,RESOLUCION,"LINARES, MARIA VIRGINIA"
HCDN148610,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE EL ESTADO DE SITUACION DEL ORDENAMIENTO TERRITORIAL DE BOSQUES NATIVOS, FIJADO EN EL ARTICULO 6 DE LA LEY 26331.",2013-03-06T00:00:00,RESOLUCION,"GONZALEZ, GLADYS ESTHER"
HCDN149043,"REGIMEN PARA LA AUTORIZACION, REGISTRO Y CONTROL DE PRODUCTOS FITOSANITARIOS; DEROGACION DEL DECRETO LEY 3489/58 Y DE LA LEY 17934.",2013-03-12T00:00:00,LEY,"MARTINEZ, JULIO CESAR"
HCDN149119,"DECLARAR DE INTERES DE ESTA H. CAMARA EL CURSO ""MANEJO DE CAMPOS NATURALES"", PROPICIADO POR EL INSTITUTO DE PROMOCION DE CARNE VACUNA ARGENTINA, A INICIARSE CON LA MODALIDAD A DISTANCIA DESDE EL 22 DE MARZO DE 2013.",2013-03-13T00:00:00,RESOLUCION,"ORSOLINI, PABLO EDUARDO"
HCDN149134,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS CONTROLES Y MONITOREOS QUE INDICAN LA NO PRESENCIA DE LA ENFERMEDAD DE LOS CITRICOS HUANGLONGBING - HLB - Y SU VECTOR - DIAPHORINA CITRI - EN LA PROVINCIA DE MISIONES.,2013-03-13T00:00:00,RESOLUCION,"PUERTA, FEDERICO RAMON"
HCDN149266,"CAPITAL NACIONAL DEL LIMON: SE DECLARA COMO TAL AL DEPARTAMENTO DE TAFI VIEJO, PROVINCIA DE TUCUMAN. (REPRODUCCION DEL EXPEDIENTE 3144-D-11).",2013-03-15T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN149269,"""INSTITUTO DE PROMOCION DE LA CARNE PORCINA ARGENTINA (IPCPA)"": CREACION (REPRODUCCION DEL EXPEDIENTE 5371-D-11).",2013-03-15T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN149326,"DECLARAR DE INTERES DE ESTA H. CAMARA EL ""SEMINARIO MERCOSUR: POLITICAS DE EVALUACION EDUCATIVA EN LA REGION"", A REALIZARSE LOS DIAS 18 Y 19 DE MARZO DE 2013, EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2013-03-18T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN149356,"PRESUPUESTO NACIONAL 2013 (LEY 26784): SUSTITUCION DEL ARTICULO 16, SOBRE FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE LOS BOSQUES NATIVOS.",2013-03-19T00:00:00,LEY,"VILLATA, GRACIELA SUSANA"
HCDN149359,PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS BOSQUES Y EL PROCESO DE DEFORESTACION.,2013-03-19T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN149384,PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS MONTOS ACUMULADOS EN EL FONDO DE CONSERVACION DE LOS BOSQUES NATIVOS.,2013-03-19T00:00:00,RESOLUCION,"PANSA, SERGIO HORACIO"
HCDN149401,"EXPRESAR ADHESION AL ""DIA DEL MERCOSUR"", A CELEBRARSE EL 26 DE MARZO DE 2013.",2013-03-19T00:00:00,RESOLUCION,"GRANADOS, DULCE"
HCDN149404,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE LA QUEJA DE LA ""ORGANIZACION MUNDIAL DE COMERCIO (OMC)"" CON MOTIVO DE LAS RESTRICCIONES A LAS IMPORTACIONES POR PARTE DE LA REPUBLICA ARGENTINA.",2013-03-19T00:00:00,RESOLUCION,"DE MARCHI, OMAR"
HCDN149837,"LEY 25065 Y SU MODIFICATORIA 26010, DE TARJETAS DE CREDITO: MODIFICACION DE LOS ARTICULOS 15 Y 16, SOBRE ARANCELES DIFERENCIADOS EN CONCEPTO DE COMISIONES Y OTROS CARGOS Y DE INTERES COMPENSATORIO O FINANCIERO, RESPECTIVAMENTE.",2013-03-26T00:00:00,LEY,"MALDONADO, VICTOR HUGO"
HCDN149945,"DECLARAR DE INTERES DE LA H. CAMARA EL ""VI CONGRESO NACIONAL DE PASTIZALES, EL III CONGRESO DEL MERCOSUR Y LAS JORNADAS TECNICAS DE PRODUCTORES"", A REALIZARSE DEL 9 AL 12 DE ABRIL DE 2013 EN SANTA ROSA, PROVINCIA DE LA PAMPA.",2013-04-03T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN149952,"SOLICITAR AL PODER EJECUTIVO DISPONGA EL MAYOR ESFUERZO POLITICO-DIPLOMATICO TENDIENTE AL INGRESO AL MERCOSUR DE ECUADOR, BOLIVIA, GUYANA Y SURINAM.",2013-04-03T00:00:00,DECLARACION,"ASSEFF, ALBERTO"
HCDN149993,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL PRESUPUESTO DESIGNADO POR AÑO DESDE LA VIGENCIA DE LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.",2013-04-04T00:00:00,RESOLUCION,"MARTINEZ, SOLEDAD"
HCDN150121,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS CUPOS DE LA ""CUOTA HILTON"".",2013-04-09T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
